category,contents,language,lectureLink,lectureName,lecturer,level,numOfLectures,price,rating,siteIdx,subCategory,thumbnail,totalDuration,type
,"1교시,2교시,3교시,1교시,2교시,3교시,학습동영상,1교시,2교시,학습동영상,1교시,2교시,3교시,1교시,2교시,학습동영상,1교시,2교시,3교시,학습동영상,1교시,2교시,3교시,학습동영상,1교시,2교시,3교시,학습동영상,1교시,2교시,학습동영상,1교시,2교시,3교시,1교시,2교시,3교시,학습동영상,1교시,2교시,3교시,학습동영상,1교시,2교시,학습동영상,1교시,2교시,3교시,학습동영상,1교시,2교시,학습동영상/특강",ko,http://www.kocw.net/home/cview.do?cid=81a1b3ba114fae9a,모바일 혁명 이야기,박재천,,52,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1081331.jpg,unknown,on
,"데이터베이스의 기본 개념
데이터베이스의 필요성,DBMS 이해하기  
 ANSI/SPARC 구조와 데이터 독립성,DB 시스템의 구성과 데이터 언어 
DBMS의 구성,데이터 모델링 이해하기 
개념적 데이터 모델과 논리적 데이터 모델,ER 모델 이해하기 
ER 다이어그램과 EER 모델,관계 데이터 모델 이해 
키(Key)와 무결성 제약조건,SQL 데이터 정의어와 데이터 제어   
SQL 데이터 조작어와 SQL뷰,관계 DB 구축의 6단계  
관계 DB 구축 단계별 세부 내용,요구 수집 및 분석 방법 
요구 분석 명세서 작성 방법,개념적 모델링
ERD 작성,ER 모델 세분화 방법 
ER 모델 정제 방법,릴레이션 스키마 생성 
릴레이션 단순화 방법 및 무결성 제약조건 정의,갱신 이상과 함수적 종속
단계별 정규화와 역정규화,개체 통합과 이력 및 코드 데이터 모델링
데이터 무결성과 표준화,물리적 모델링 
트랜잭션 분석과 인덱스 설계,뷰와 디스크 용량 설계 
분산 설계 
DB 구현 및 테스트 단계",ko,http://www.kocw.net/home/cview.do?cid=0c3da8db17c1e0fe,데이터베이스,김은경,,16,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1078450.jpg,unknown,on
,"강의 개요 및 리눅스 설치,유닉스 명령어,셸 스크립트 기초,셸 스크립트 응용,부팅과 셧다운,사용자와 권한관리,7filesystem,8logs,9syscalls,10sysinfo,11processinfo,12bufferedio,13dir,14process,15signals,16pipe",ko,http://www.kocw.net/home/cview.do?cid=29aec9b9048441e9,유닉스 프로그래밍,서의성,,16,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"Course_Orientation,Intro_MATLAB,Arrays,Conditionals,Loops,String,UsingFiles,Functions,Statistics,Plotting,Programming,Polynomials,SolvingLinearEquations,Vectorization",ko,http://www.kocw.net/home/cview.do?cid=0e8bde38c5007642,공학컴퓨터프로그래밍,김형식,,14,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"Function and user utility essential utilities for super user,Linux system administration 1,Linux system administration 2,AWK 2,Linux,Various concepts of shell programming,Shell scripting programming 1,Shell scripting programming 2,AWK 3,Introduction to Linux,Conditionals execution decision making 1,Conditionals execution decision making 2",ko,http://www.kocw.net/home/cview.do?cid=af182035cb13e975,Computer Engineering Experiment 4: UNIX,나브라티 색서나,,12,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,,ko,http://www.kocw.net/home/cview.do?cid=0d7f7446f8740fbf,컴퓨터활용기초,정임영,,0,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1075834.jpg,unknown,on
,"강의의 개요를 설명하고 이산시간 신호에 대해 학습한다,이산시간 시스템의 성질에 대해 학습한다.,이산시간 시스템의 입출력관계를 다룬다,이산시간 시스템의 입출력관계를 다룬다,이산시간 푸리에변환을 소개한다.,이산시간 푸리에변환을 소개한다.,연속시간-이산시간 변환 과정을 학습한다.,z-변환의 정의와 성질을 학습한다.,z-변환을 통해 시스템을 표현하는 방법을 다룬다.,단ㅤㅂㅑㅇ향 z-변환을 사용하여 차분방정식의 해를 구한다.,DTFS, DFT, FFT의 관계를 살펴본다.,DTFS, DFT, FFT의 관계를 살펴본다.,디지털 필터의 구조에 대해 학습한다.,디지털 필터의 구조에 대해 학습한다.,IIR 및 FIR 필터의 구조에 대해 학습한다.,IIR 및 FIR 필터의 구조에 대해 학습한다.,선형위상 필터의 중요성과 특징을 다룬다.,선형위상 필터의 중요성과 특징을 다룬다.,선형위상 필터의 중요성과 특징을 다룬다.,FIR 필터의 설계방법을 학습한다,FIR 필터의 설계방법을 학습한다,세가지 아날로그 필터 설계방법을 학습한다.,세가지 아날로그 필터 설계방법을 학습한다.,아날로그-디지털 필터변환방법을 학습한다.,아날로그-디지털 필터변환방법을 학습한다.",ko,http://www.kocw.net/home/cview.do?cid=e3f2bd910e13bbf4,디지털신호처리,정경훈,,25,0,4.2,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1075629.jpg,unknown,on
,"교과목 소개,선형시스템 개념의 이해,선형 시스템을 풀기 위한 가우스 소거법,선형 시스템을 풀기 위한 가우스-조던 소거법,Rank 개념의 이해,선형시스템으로 이루어진 다양한 응용프로그램 소개,선형시스템으로 이루어진 다양한 응용프로그램 소개,행렬의 기본성질 및 연산 이해,블록 행렬, 역행렬 계산,기본행렬,LU-분해,LU-분해,벡터 공간 및 선형조합,Span, 선형독립 개념,좌표계와 기저변환,Null space, Column space에 대한 개념,선형 변환,선형 변환,직교성과 투사 개념,직교행렬,최소제곱법,QR-분해 기법,QR-분해 기법 소개,주어진 행렬에 대한 특성을 분석하기 위한 Eigenvalues, Eigenvectors 구하기,선형시스템에서의 마르코프 체인과 관련 응용프로그램",ko,http://www.kocw.net/home/cview.do?cid=895db6e0019ad0f0,선형대수,김준호,,25,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1075155.jpg,unknown,on
,"로봇소프트웨어 소개,LEGO_NXT-G (1),LEGO_NXT-G (2),한국의 로봇 산업, 로봇교육, 청소로봇 연구 개관,LEGO_NXT-G (3),LEGO_NXT-G (4),LEGO_NXT-G (5),NXT_Control_Android,MSRDS (1),MSRDS (2),MSRDS (3),MSRDS (4),MSRDS (5),MSRDS (6),MSRDS (7)",ko,http://www.kocw.net/home/cview.do?cid=e3ffdf1676e625f4,로봇소프트웨어,정태충,,15,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"네트워크 계층 소개,실습방법 소개,IP주소체계 설명 및 소켓 소개,IP주소체계 설명 및 소켓 소개,소켓 구조체와 바이트 순서에 대한 설명,소켓 구조체와 바이트 순서에 대한 설명,소켓 구조체와 바이트 순서에 대한 설명,TCP에 대한 설명,TCP에 대한 설명,TCP에 대한 설명,TCP에 대한 설명,TCP에 대한 설명,UDP에 대한 설명,UDP에 대한 설명,ARP 프로토콜에 대한 설명,ARP 프로토콜에 대한 설명,라우팅 프로토콜들에 대한 설명,라우팅 프로토콜들에 대한 설명,라우팅 프로토콜들에 대한 설명,좀비 프로세스 실습,좀비 프로세스 실습,SCTP에 대한 설명,SCTP에 대한 설명,입출력 방법에 대해 옵션을 설정하는 방법을 실습,입출력 방법에 대해 옵션을 설정하는 방법을 실습,동적 호스트 구성 프로토콜(DHCP)에 대한 설명,동적 호스트 구성 프로토콜(DHCP)에 대한 설명,DNS에 대한 설명",ko,http://www.kocw.net/home/cview.do?cid=bcdf9e65881ff239,인터넷 프로토콜 및 프로그래밍,홍충선,,28,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"C++ 프로그램언어 소개,자료형과 형변환 설명,표준 입출력 설명,연산자 설명,선택문 설명,반복문 설명,배열 설명,함수, 사용자 정의 함수 설명, 값에 의한 호출, 참조에 의한 호출, 표준 함수 설명,전역변수 지역변수 설명,포인터 설명",ko,http://www.kocw.net/home/cview.do?cid=395d545400e30a47,프로그래밍을 통한 논리적 사유 연습,이승관,,10,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"1. 학과목 소개 및 학습 내용 소개
2. C언어의 개요,1. C 프로그램의 작성법
2. 컴파일, 링크, 실행,1. 변수의 의미
2. 숫자 상수,1. 문자 상수
2. 문자열 상수
3. 변수 선언 방법,1. 데이타형
2. 변수의 초기화,printf()의 형식,1. putchar의 형식
2. puts의 형식
3. scanf의 형식,1. getchar의 형식
2. gets의 형식,1. 사칙 연산자
2. 대입 및 복합 대입 연산자
3. 증감 연산자,1. 관계 연산자
2. 논리 연산자
3.. 비트 연산자,1. 조건 연산자
2. 형변환 연산자
3. 연산자 우선 순위,1. if 문
2. if~else 문
3. switch 문,1. while문
2. do~while문
3. for문,1. 중첩 반복문
2. break문
3. continue문
4. goto문,1. 사용자 정의 함수의 의미
2. 사용자 정의 함수의 정의,1. 함수 호출 방법
2. 다양한 형태의 함수,1. 재귀 함수의 형태
2. 재귀 함수를 이용하여 팩토리얼 구하기,사용자 정의 함수를 이용한 다양한 예제,1. 배열의 의미
2. 1차원 배열 선언 및 초기화,1. 2차원 배열 선언 및 초기화
2. 2차원 배열 다루기,배열 예제,배열을 이용한 실습 문제,1. 포인터 선언 및 초기화
2. 포인터를 이용하여 변수 다루기,포인터를 이용하여 1차원 배열 다루기,포인터를 이용하여 2차원 배열 다루기,1. 포인터를 이용하여 배열 다루기
2. 배열을 이용하여 포인터 다루기
3. 포인터의 포인터",ko,http://www.kocw.net/home/cview.do?cid=2bc95f1ef3f36872,프로그래밍,박태희,,26,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1072513.jpg,unknown,on
,"1. 오리엔테이션 및 운영체제 개요 설명 한다.,2.운영체제 Windows Server 2003의 발전 과정, UNIX와의 차이를 이해한다.,3.운영체제 Windows Server 2003 설치 과정을 이해한다.,4.하드웨어와 소프트웨어 개념을 이해 한다.,5.운영체제 Windows Server 2003 Active Directory의 새로운 기능을 알아본다.,6.도메인, 도메인 트리, 포리스트를 생성하는 방법을 학습한다.,7.프로세스 개념을 이해 한다.,8.Active Directory의 여러 가지 관리 도구의 사용법을 설명할 때 사용되는 MMC 관련 용어를 익힌다.,9.로컬 사용자 계정과 도메인 사용자 계정에 대해 이해한다.,10.스레드 개념을 이해 한다.,11.로컬 그룹의 개념과 로컬 그룹의 기본 로컬 그룹에 대해 이해한다.,12.그룹 정책의 개념 및 동작 구조를 이해한다.,13.비동기식 병행 실행에 대해서 이해 한다.,14.NTFS에서 지원하는 보안, 압축, 암호화, 디스크 할당량에 대해 배운다.,15.Windows Server 2003의 동적 디스크에 대해 이해한다.,16.병행 프로그래밍을 이해 한다.,17.Windows Server 2003을 사용해서 인쇄 서버를 구축하고 사용하는 방법을 배운다.,18.이벤트의 개념을 이해한다.,19.교착 상태와 무기한 연기를 이해 한다.,20.백업의 목적과 체계적인 백업 방법을 이해한다.,21.네트워크 관리자를 위한 원격 관리 기능을 이해한다.,22.프로세서 스케줄링을 이해 한다.,23.TCP/IP, IPv6, IPSec과 같은 Windows Server 2003의 통신 프로토콜을 이해한다.,24.DHCP 서비스의 개념을 배운다.,25.실제 메모리 구성과 관리를 이해 한다.,26.DNS 서비스의 개념을 이해한다.,27.WINS의 개념 및 동작구조을 이해한다.,28.가상 메모리 구성을 이해 한다.,29.라우팅과 원격 액세스의 개념을 이해한다.,30.VPN과 관련된 프로토콜(PPP, PPTP, L2F, L2TP, IPSec)을 살펴보고 이해한다.,31.가상 메모리 관리를 이해 한다.,32.터미널 서비스의 개요 및 설치 연결 방법을 이해 한다.,33.분산 파일 시스템의 개념을 이해한다.,34.디스크 성능 최적화를 이해 한다.,35.웹 서버, FTP 서버, SMTP의 개념을 이해하고 이들을 구성하는 방법을 이해 한다.,36.운영체제 Linux의 개요 및 환경 구축을 이해 한다.,37.분산 시스템을 이해 한다.,38.보안 기술 및 예방 과 해결책에 대해서 이해한다.,39.리눅스 파일의 종류와 특징을 이해 한다.",ko,http://www.kocw.net/home/cview.do?cid=ce0aa85970c0b89a,운영체제,배재환,,39,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1072446.jpg,unknown,on
,"과학과 윤리와 관련된 다양한 영역에 대해서 소개한다.,과학과 윤리와 관련된 다양한 영역에 대해서 소개한다.,ICT 윤리의 필요성에 대해 다룬다.,ICT 윤리의 필요성에 대해 다룬다.,ICT와 관련한 다양한 신기술 현황의 특징에 대해 다룬다.,ICT와 관련한 다양한 신기술 현황의 특징에 대해 다룬다.,ICT 신기술 쟁점에 대해 다룬다.,ICT 신기술 쟁점에 대해 다룬다.,인터넷 저널리즘과 인터넷 리터러시와 같은 인터넷 문화에 대해 다룬다.,인터넷 저널리즘과 인터넷 리터러시와 같은 인터넷 문화에 대해 다룬다.,정보의 수요와 공급에 대해 다룬다.,정보의 수요와 공급에 대해 다룬다.,인터넷 중독 등 인터넷 역기능에 대해서 다룬다.,인터넷 중독 등 인터넷 역기능에 대해서 다룬다.,인터넷 역기능 예방에 대해 다룬다.,인터넷 역기능 예방에 대해 다룬다.,저작권의 특징에 대해 다룬다.,저작권의 특징에 대해 다룬다.,저작권 보호에 대해 다룬다.,저작권 보호에 대해 다룬다.,유해정보 차단 방법에 대해 다룬다.,유해정보 차단 방법에 대해 다룬다.,사이버 범죄 예방 방법에 대해 다룬다.,사이버 범죄 예방 방법에 대해 다룬다.,정보 보안과 해킹에 대해 다룬다.,정보 보안과 해킹에 대해 다룬다.",ko,http://www.kocw.net/home/cview.do?cid=91a5b737381018e5,과학과 윤리,김분희,,26,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1072297.jpg,unknown,on
,"1. 학습 과정 소개
2. 학습 내용 구성,문제와 문제해결은 무엇인가,공학적 문제해결,공학적 문제해결과정,모든 이가 프로그래밍을 배워야 하는 이유?,컴퓨터의 계산 프로세스의 이해,프로그램 작성의 기본기,이름 붙이기와 문자열,문자열 연산과 값의 나열,리스트 연산과 튜플, 맵,예/아니오에 대한 질문과 응답,여러 개의 조건걸기와 문자열과 숫자,반복문인 for,복잡한 반복문 만들기,함수를 이용한 코드  재사용하기,모듈을 이용한 코드  재사용하기,turtle 모듈을 이용하여 캔버스에 그림 그리기,객체와 클래스,상속, self 매개변수, 객체의 초기화,그림속의 객체와 클래스 및 유용한 내장함수들,모듈 사용하기1,모듈 사용하기2,도형 그리기,색으로 채워진 도형그리기,캔버스에 좌표를 이용한 도형 그리기,기본적인 애니메이션 만들기",ko,http://www.kocw.net/home/cview.do?cid=ac714332974463b6,공학적 문제 해결기법,이경민,,26,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1072270.jpg,unknown,on
,"1. 학생과의 친밀도를 높여라
2. 다름을 존중하라
3. 수업시간을 100% 활용하라",ko,http://www.kocw.net/home/cview.do?cid=4189c4b63674eb7c,소통은 창의적 가치를 만든다,서미라,,1,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1072264.jpg,unknown,on
,,ko,http://www.kocw.net/home/cview.do?cid=0ef4220712458046,웹프로그래밍,이현창,,0,0,0,15,,http://www.kocw.net/home/images/common/noImg.gif,unknown,on
,"강의 차시별 설명,1. 연산자,1. Latch와 Flip-flop
2. Blocking과 Non blocking,1. Latch와 Flip-flop
2. Blocking과 Non blocking,1. 게이트 회로의 설계 및 검증
2. 진리,기능표의 설계 및 검증
3. 반,전가산기의 설계 및 검증
4. 멀티플렉서의 설계 및 검증,1. 디코더의 설계 및 검증
2. 인코더의 설계 및 검증
3. 짝수 패리티 생성기의 설계 및 검증
4. 상태 버퍼의 설계 및 검증
5. 연산기의 설계 및 검증,1. D형 래치의 설계 및 검증
2. 초기화 단자를 가진 D형 래치 
   설계 및 검증
3. D형 플립플롭의 설계 및 검증
4. JK형 플립플롭의 설계 및 검증
5. T형 플립플롭의 설계 및 검증
6. 동기형 초기화 단자를 가진 D형
   플립플롭의 설계 및 검증
7. 레지스터의 설계 및 검증,1. 쉬프트 레지스터의 설계 및 검증
2. 이진 카운터의 설계 및 검증
3. 링 카운터의 설계 및 검증
4. 존슨 카운터의 설계 및 검증
5. 롬의 설계 및 검증
6. 램의 설계 및 검증,1. Odd Checker의 설계 및 검증
2. Sequence Detector의 설계 및 검증
3. Test Clock Generator의 설계 및 검증
4. Traffic Light Controller의 설계 및 검증,1. Seven Segment 
2. Xilinx ISE,1. 디지털 시계 제작",ko,http://www.kocw.net/home/cview.do?cid=9bc5713ad9fc8aa4,하드웨어 설계 언어를 이용한 FPGA 실습,서기범,,11,0,1,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1068875.jpg,unknown,on
,"1. 일러스트레이터의 기본작업영역
2. 일러스트레이터의 패널,1. 패널의 활용과 도구,1. 텍스트만들기
2. 패스입력,1. 글꼴
2. 문자 포맷,1. 특수문자
2. 글리프 입력,1. 하이픈과 탭
2. 단락 스타일,1. 인쇄용 문서 설정
2. 색상분판,1. 프린터 표시와 도면
2. 포스트스크립트,1. 그라이언트
2. 망 및 색상 혼합인쇄
3. 투명 아트윅,1. 중복인쇄와 트래핑
2. 인쇄 사진 설정",ko,http://www.kocw.net/home/cview.do?cid=b7965063d0553926,Adobe Illustrator 프로그램을 이용한 효과적인 Typography사용과  Print Out 설정,박종빈,,10,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1068852.jpg,unknown,on
,"1. 학습 내용구성
2. 학습 내용 안내,1. 라우팅 프로토콜의 분류
2. RIP 개요 ,  특징
3. OSPF 개요 , 특징
4. IGRP 개요 , 특징
5. EIGRP 개요 , 특징
6. BGP ,  AS,1. 라우팅 알고리즘 종류
2. 라우팅 알고리즘 특징,1. Protocol
2. TCP/IP 기능
3. IP Address,1. Protocol
2. TCP/IP 기능
3. IP Address,1. Standard Acess List
2. Extended Acess List,1. LAN SWITCHING,1. VLAN,1. VLAN 실습,1. VLAN 구성,1. Wireless 개요
2. Wireless 특징,1. 무선 네트워크에서의 보안
2. 무선 AP 설정
3. 무선 AP 보안설정",ko,http://www.kocw.net/home/cview.do?cid=52dbeec8c2d42d2a,컴퓨터네트워크Ⅱ,김삼택,,12,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1068819.jpg,unknown,on
,"1. 유니티3D의 소개
2. 유니티3D 설치
3. 사용자인터페이스 및 유니티3D의 기본 구성요소,1. 게임오브젝트의 변환 및 계층구조
2. 물리 엔진을 통한 강체
3. 조명 모델,1. 간단한 캐릭터 제작
2. 빈 객체를 사용한 그룹 기능
3. 재질과 텍스쳐의 구현
4. 에셋스토어의 활용,1. 재사용 객체를 위한 프리팹
2. 화면의 구성과 제어
3. 스크립트 프로그래밍,1. 유니티3D의 카메라
2. 카메라의 속성과 제어
3. 스카이박스와 컬링 마스크,1. 변환
2. 스크립트를 활용한 대화식 제어
3. 지역적 위치와 전역적 위치
4. 카메라의 스크립트 프로그래밍
5. 레이어의 활용,1. 광원 구성요소
2. 색상, 컬링 마스크, 강도 스크립트 프로그래밍
3. 광원의 종류,1. 재질의 구성요소
2. 재질과 텍스쳐
3. 텍스쳐 변수 및 함수
4. 재질과 텍스쳐 스크립트 프로그래밍
5. 셰이더,1. 재질의 구성요소
2. 재질의 응용
3. 재질 속성
4. 재질의 스크립트 프로그래밍,1. 간단한 균형 게임 제작
2. 화면 조작
3. 조명과 물리 시스템의 활용
4. 키 입력 구현",ko,http://www.kocw.net/home/cview.do?cid=aa75a41aa66f76d0,게임프로그래밍(Unity3D를 활용한 3D융합콘텐츠 제작),김진모,,10,0,5,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1068720.jpg,unknown,on
,"프로그래밍 방식의 변천 및 C 모듈,C++ 언어 개요,클래스 및 상속을 통한 모델링,소프트웨어 개발을 위한 상속 개념,오버라이딩 및 가상 함수,생성자와 가상 소멸자 및 객체지향프로그래밍 정리,걸림돌 2가지: 이벤트 및 OOP,API를 사용한 윈도우 프로그래밍,2줄짜리 프로그램 및 CWinApp 클래스,MFC 클래스 상속을 통한 프로그램 개발,MFC의 메시지 맵 개념 및 원리,메시지 맵 처리 실습 및 GDI,MFC의 4가지 핵심 클래스,CDocument 및 CView 실습,WM_COMMAND 처리 실습,다이얼로그 및 컨트롤 실습",ko,http://www.kocw.net/home/cview.do?cid=f258034ac05b0d31,객체지향프로그래밍-객체지향프로그래밍응용 연계교육 동영상,오병우,,16,0,3.8,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1068703.jpg,unknown,on
,"C# 언어에 대한 전반적 소개,C# 개발 환경 및 예제 프로그램 작성,C# 언어소개와 C++언어와의 차이점,C# 언어소개와 C++언어와의 차이점,C# 언어소개와 C++언어와의 차이점,문자열 클래스 사용법 익히기 및 예제,윈도우 폼과 기본 컨트롤 (텍스트 상자, 버튼, 그룹상자 등) 사용법 익히기,체크상자, 라디오 버튼, 그림상자, 툴팁, 뉴메릭업다운, 목록 상자, 콜보상자 컨트롤 사용법 익히기,마우스 이벤트 핸들링, 키보드 이벤트 핸들링 익히기,메뉴생성, 메뉴 이벤트 처리하기, 컨텍스트 메뉴 다루기,공통대화상자 다루는 법과 사용자 정의 대화상자 만드는 법,템 컨트롤, 트리뷰 컨트롤과 리스트 뷰 컨트롤 다루기,MDI(multiple Document Interface)방식의 GUI프로그래밍 방법 익히기,펜과 브러쉬를 이용한 선, 도형 그리기,비트맵 다루기,파일 I/O 를 위한 다양한 클래스 익히기",ko,http://www.kocw.net/home/cview.do?cid=22dac86cdf739d1f,"C++프로그래밍, C#프로그래밍",김병만,,16,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1068295.jpg,unknown,on
,"강좌 내용 소개,문장, 값, 연산자, 주석문, cout 출력문, printf 출력문,프로그램 개발 및 작성 단계
Visual C++2013 사용 방법,상수, 자료형, 변수, 형변환,C/C++표준 입출력 방법,
cin 입력, scanf 입력,연산자의 종류,
나머지 연산자, 대입 연산자 등,함수의 작성 및 호출,
매개변수 전달 방식,전처리문의 종류,
#define, #include,디버깅의 의미
Visual C++ 2013 디버깅 방법,if 문,
switch 문,while 문, for 문
do ~ while 문,break 문, continue 문,
goto 문,함수와 변수, 함수 오버로딩, 디폴트 인자,재귀 호출,네임스페이스의 필요성,
네임스페이스의 작성 및 사용,1차원 배열, 2차원 배열,
다차원 배열,주소의 개념, 포인터의 개념,
역참조 연산자, 포인터 연산,1차원 배열과 포인터, 복잡한 배열과 포인트 연산,함수와 포인트, 함수와 배열,참조의 개념, 함수의 참조,C언어에서의 메모리 동적 할당,문자와 문자열 저장 방식,
문자와 문자열 처리 함수,구조체의 개념,
구조체의 활용",ko,http://www.kocw.net/home/cview.do?cid=7bad56ef30c29618,"C프로그래밍프로젝트, 입문을 위한 C프로그래밍",황준하,,23,0,5,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1068147.jpg,unknown,on
,"네트워크 프로그래밍, 소켓 개념 설명,기본 구조체 및 처리 함수의 설명,UDP 소켓프로그래밍 예제 작성,TCP 소켓프로그래밍 예제 작성,블로킹 I/O 문제의 이해와 가능한 처리 방법들,논블로킹 IO 구현을 위한 IO 멀티플렉싱 기법 설명,쓰레드 생성 및 관리를 위한 기본개념 이해하기,쓰레드 동기화와 소켓 프로그래밍 예제 이해하기,소켓의 세부 설정을 위한 옵션 다루기,멀티캐스트/브로드캐스트 구현을 위한 소켓 설정,하위 프로토콜 데이터 처리하기,파일전송 프로그램 설계 및 구현,웹서버 프로그램 설계 및 구현,패킷 켑처 및 분석기 설계 및 구현",ko,http://www.kocw.net/home/cview.do?cid=46c568d1b4610966,"컴퓨터네트워크, 컴퓨터네트워크 시스템",김태형,,14,0,5,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1067985.jpg,unknown,on
,"3D 컴퓨터그래픽의 정의,3D컴퓨터그래픽의 분류, 원리,디지털콘텐츠의 정의,3D컴퓨터그래픽의 최근동향,인터페이스의 이해, 기즈모의 사용법,오브젝트의 이동, 변형, 회전, 스탠다드 프리미티브의 생성과 변형,모델링의 방법, 폴리곤모델링 이해,프리미티브 box를 이용한 모델링, 폴리곤의 추가, 삭제 변형,가상공간의 정의, 공간내 필요한 오브젝트의 구성,의자모델링,책상모델링,오브젝트의 배치, 스케치를 바탕으로 한 공간구성,스탠드모델링,모디파이와 스택리스트,스플라인의 기본활용법,Loft, Lathe의 기본조작법,빛과 그림자를 활용한 투명한 물체 표현하기,Ray Tracing의 이해, 광원과 그림자와의 관계,FFD(Free Form Defomation)을 이용한 물체의 변형,부드러운 오브젝트의 모델링,조명의 선택과 적용, 빛의 종류, 세기조절,재질감의 표현과 응용, UVW, UnWrap과 Bump Map의 표현,카메라 종류와 설정법,타겟카메라,프리카메라 설정,카메라 키프레임적용,물체의 동작과 키프레임,렌더러적용",ko,http://www.kocw.net/home/cview.do?cid=562550be111688d3,3D컴퓨터 그래픽스,황세진,,27,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1067471.jpg,unknown,on
,"게임설정과 세계관 수립
게임원화드로잉 및 캐릭터디자인
3D게임캐릭터모델링
맵핑,렌더링,게임세계관내에서의 설정
시대와 스토리, 설정자료조사,황금비율, 인체드로잉순서,,남녀의 신체차이와 이해 및 묘사,포토샵드로잉법-해상도,캐릭터시트구성,포토샵컬러링, 캐릭터시트구성,3ds Max의 인터페이스
폴리곤모델링의 기초,vertex, Edge, Polygon Edit,손모델링,얼굴모델링,Polygon Modeling Edit,Collapse, Connect, .Bridge
.Attach, Extrude,얼굴매핑,인간형캐릭터,몸통매핑
Edit UVWs,포토샵매핑소스제작법, 사진 및 이미지편집,컨셉원화, 모델링, 게임개요설정,포토샵매핑소스제작법, 사진 및 이미지편집,컨셉원화, 모델링, 게임개요설정,.Plane Modeling
.Polygon Modeling,Low Polygon Modeling,Character Sheets,3Ds Max Polygon Modeling,UnWrap UVW Mapping,Low Polygon Modeling, 캐릭터얼굴모델링, Extrude, Collapse,캐릭터얼굴모델링, Connect를 이용한 얼굴과 몸통연결,캐릭터몸통모델링",ko,http://www.kocw.net/home/cview.do?cid=61d54ad73ef8bb21,게임그래픽스(2),황세진,,24,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1067446.jpg,unknown,on
,,ko,http://www.kocw.net/home/cview.do?cid=b9fc8d6268c293da,이산수학,최상규,,0,0,0,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1065737.jpg,unknown,on
,,ko,http://www.kocw.net/home/cview.do?cid=69ceea552d02fc2c,미분적분학과 벡터해석(1) 2014,민숙,,0,0,5,15,,http://www.kocw.net/home/common/contents/thumbnail/07/t1065718.jpg,unknown,on
